NAME	DESCRIPTION	WT_Ctrl_rep_1	WT_Ctrl_rep_2	WT_Ctrl_rep_3	WT_Rap_rep_1	WT_Rap_rep_2	WT_Rap_rep_3	AP2_F_Ctrl_rep_1	AP2_F_Ctrl_rep_2	AP2_F_Ctrl_rep_3	AP2_F_Rap_rep_1	AP2_F_Rap_rep_2	AP2_F_Rap_rep_3
cgd6_4130-RA	na	4.942228651	3.844513052	4.202713186	4.494653587	4.768724174	5.462014094	5.120213681	3.010884513	3.010884513	4.548110207	4.106407252	4.754403979
cgd6_4140-RA	na	4.278151787	3.010884513	3.010884513	4.709538879	3.684873515	3.932083313	3.64546324	3.010884513	4.648976093	4.548110207	4.721855065	3.010884513
cgd6_4150-RA	na	5.577622184	4.369463144	3.726523662	3.935662614	3.684873515	4.89100757	4.42092872	3.010884513	4.278934887	3.719397979	4.106407252	3.010884513
cgd6_4160-RA	na	6.017229167	3.844513052	5.085065539	4.494653587	4.142445442	3.932083313	4.629976465	5.794991581	4.648976093	5.071138554	3.660226329	4.987482059
cgd6_4170-RA	na	4.278151787	4.369463144	5.085065539	5.062038298	3.684873515	4.489792337	5.120213681	3.997368832	4.278934887	4.192457143	3.660226329	4.131405811
cgd6_4190-RA	na	8.321730956	7.837467184	8.141698512	7.861391884	7.711883961	8.174940227	7.632567544	7.984581842	7.911575361	8.175854619	7.472461633	8.016184036
cgd6_420-RA	na	4.942228651	3.010884513	4.202713186	4.242063963	5.203984388	4.89100757	5.294033026	4.99056321	4.278934887	4.548110207	4.721855065	5.791462568
cgd6_4200-RA	na	3.010884513	3.844513052	4.560125758	3.935662614	3.010884513	3.010884513	3.64546324	3.010884513	3.010884513	5.454182522	4.721855065	4.987482059
cgd6_4210-RA	na	3.010884513	5.056554028	4.846340699	4.709538879	4.489304987	4.89100757	5.555428773	3.010884513	3.779961752	5.071138554	6.174115075	5.364177671
cgd6_4220-RA	na	3.010884513	3.844513052	3.726523662	3.546137356	3.010884513	3.932083313	4.176371886	3.010884513	3.779961752	4.548110207	4.952840553	6.215617863
cgd6_4230-RA	na	3.010884513	4.369463144	3.010884513	4.242063963	4.489304987	4.489792337	4.563603517	5.573250018	4.648976093	4.548110207	4.721855065	5.18808976
cgd6_4240-RA	na	4.278151787	3.844513052	3.010884513	3.546137356	3.010884513	3.010884513	3.9867697	3.010884513	3.010884513	4.192457143	4.106407252	3.010884513
cgd6_4270-RA	na	3.779408455	3.010884513	3.726523662	3.935662614	3.684873515	3.010884513	4.343925749	4.99056321	4.278934887	3.719397979	3.660226329	4.754403979
cgd6_4280-RA	na	4.648067155	5.056554028	3.010884513	3.546137356	3.010884513	3.010884513	4.262579904	3.010884513	3.779961752	3.010884513	5.151897008	4.131405811
cgd6_4290-RA	na	4.666917546	5.077291879	5.487790963	5.58162849	6.233796691	5.20457829	4.56925063	5.335855589	4.954819395	5.473710766	5.181078922	4.754403979
cgd6_4320-RA	na	7.8406079	8.336706352	7.816839601	7.150047513	7.379009194	7.249194762	7.778698545	8.306338676	8.468838088	7.465451477	8.097084171	8.189904096
cgd6_4330-RA	na	3.010884513	3.844513052	3.726523662	4.242063963	3.684873515	3.932083313	3.76842451	3.997368832	4.648976093	3.010884513	4.106407252	3.010884513
cgd6_4340-RA	na	5.739503338	3.010884513	4.560125758	5.062038298	5.00270712	5.20457829	5.520863291	5.987148323	5.578735597	5.275335925	5.151897008	4.987482059
cgd6_4350-RA	na	5.739503338	4.369463144	4.560125758	4.709538879	5.203984388	4.89100757	4.868587159	3.010884513	5.396336689	5.071138554	4.106407252	5.18808976
cgd6_4360-RA	na	4.648067155	4.753531578	4.560125758	4.709538879	3.684873515	3.932083313	4.494029121	4.99056321	4.278934887	4.192457143	3.660226329	4.754403979
cgd6_4370-RA	na	4.648067155	3.844513052	3.726523662	3.546137356	5.00270712	3.010884513	4.693429679	3.997368832	3.010884513	4.192457143	4.106407252	3.677302643
cgd6_4390-RA	na	3.010884513	4.369463144	4.846340699	4.709538879	4.489304987	5.20457829	5.485449284	3.997368832	4.278934887	4.833197758	5.151897008	4.987482059
cgd6_4400-RA	na	4.278151787	4.369463144	4.846340699	3.935662614	5.380587788	5.20457829	5.024762615	4.577797821	3.779961752	5.071138554	5.482753432	5.18808976
cgd6_4410-RA	na	4.278151787	4.369463144	4.202713186	4.709538879	3.684873515	5.68039417	4.812531402	4.99056321	4.278934887	3.010884513	4.446703726	5.909751403
cgd6_4420-RA	na	6.450423026	5.870316732	6.930094252	6.725492182	5.80889005	6.037597039	6.634509019	5.573250018	5.88619569	5.071138554	5.869457833	4.987482059
cgd6_4440-RA	na	4.278151787	3.844513052	5.289839726	5.468205933	4.489304987	5.20457829	5.024762615	4.99056321	3.010884513	4.833197758	3.660226329	4.131405811
cgd6_4460-RA	na	7.804467633	6.99830355	7.396904137	8.010637968	7.982170275	7.499432721	8.081126849	7.792059081	7.61007857	7.660301086	8.167750342	8.386334276
cgd6_4470-RA	na	7.227195743	7.528194091	7.60301748	7.744465466	7.498706506	7.31593953	7.904692585	7.444402615	8.297236712	7.831938397	7.273203346	7.624716956
cgd6_4480-RA	na	5.186450583	3.844513052	4.202713186	4.242063963	3.010884513	3.010884513	4.262579904	5.31112632	4.648976093	3.719397979	4.106407252	4.476275426
cgd6_4500-RA	na	3.779408455	4.369463144	5.085065539	5.686780226	4.768724174	3.932083313	5.589185442	5.987148323	4.943216998	6.219332035	5.623489969	5.909751403
cgd6_4510-RA	na	4.648067155	4.369463144	3.726523662	3.546137356	4.768724174	4.89100757	4.754209247	3.997368832	5.740640739	4.192457143	5.623489969	4.476275426
cgd6_4520-RA	na	6.138317333	6.38744507	6.733569255	6.393983045	6.633122394	6.767014834	6.773129031	5.573250018	6.542289855	6.913018736	6.766408206	6.809640897
cgd6_4530-RA	na	3.779408455	4.369463144	5.085065539	3.546137356	5.00270712	3.010884513	5.024762615	4.99056321	4.648976093	5.756568305	5.151897008	5.364177671
cgd6_4540-RA	na	3.779408455	5.056554028	4.202713186	4.494653587	4.142445442	4.489792337	3.76842451	4.99056321	3.779961752	3.719397979	4.106407252	5.18808976
cgd6_4550-RA	na	3.010884513	4.753531578	4.560125758	5.062038298	5.380587788	5.68039417	5.685960265	5.31112632	5.187493604	4.548110207	5.482753432	5.662601784
cgd6_4560-RA	na	5.395253729	4.753531578	5.77214752	5.962834376	6.888236266	6.323677733	6.204521313	4.99056321	5.578735597	6.219332035	4.106407252	5.521092207
cgd6_4570-RA	na	4.278151787	4.753531578	3.010884513	5.210499987	4.489304987	3.932083313	4.176371886	5.794991581	4.278934887	4.548110207	4.952840553	3.010884513
cgd6_4580-RA	na	4.278151787	4.369463144	3.010884513	3.546137356	3.684873515	3.932083313	4.176371886	5.794991581	4.648976093	3.719397979	4.106407252	4.476275426
cgd6_4590-RA	na	5.395253729	5.870316732	5.77214752	6.1944552	6.701253146	5.870022649	5.88932934	5.794991581	5.740640739	5.613283381	5.751709507	6.120689503
cgd6_4600-RA	na	3.010884513	3.010884513	4.560125758	3.010884513	3.684873515	3.010884513	4.176371886	3.010884513	4.648976093	4.192457143	3.660226329	4.131405811
cgd6_4610-RA	na	3.779408455	4.753531578	3.010884513	4.896527863	4.142445442	5.462014094	4.563603517	4.577797821	3.010884513	4.548110207	3.660226329	4.754403979
cgd6_4620-RA	na	7.171532339	7.372235417	6.867513966	7.355388718	7.053742109	6.668289744	6.787740202	7.739627901	6.542289855	7.334512848	7.091258155	7.182947982
cgd6_4630-RA	na	7.477236191	7.576646171	7.10302977	7.290135949	7.420021701	7.555753444	7.405093906	7.233095095	7.567543322	7.085816911	7.711984885	8.067988954
cgd6_4640-RA	na	3.010884513	3.010884513	3.010884513	4.494653587	3.684873515	3.010884513	3.76842451	4.577797821	4.648976093	5.756568305	4.106407252	5.18808976
cgd6_4650-RA	na	5.186450583	5.306845616	4.560125758	6.569238701	5.679753584	4.509689038	5.486660964	5.794991581	5.187493604	6.31505567	5.623489969	6.215617863
cgd6_4660-RA	na	5.186450583	3.010884513	3.726523662	5.062038298	4.489304987	3.010884513	4.343925749	5.31112632	3.779961752	3.010884513	3.660226329	3.677302643
cgd6_4670-RA	na	5.186450583	4.369463144	5.085065539	4.242063963	4.142445442	4.489792337	4.754209247	3.997368832	3.010884513	5.275335925	4.106407252	4.131405811
cgd6_4680-RA	na	4.278151787	4.369463144	4.560125758	4.896527863	3.010884513	4.489792337	5.024762615	4.577797821	5.396336689	3.719397979	3.010884513	3.010884513
cgd6_4690-RA	na	4.648067155	4.753531578	5.469128481	3.546137356	4.142445442	4.89100757	4.494029121	3.997368832	4.278934887	5.275335925	4.446703726	3.677302643
cgd6_470-RA	na	3.010884513	3.844513052	3.726523662	3.010884513	4.142445442	3.010884513	3.9867697	3.997368832	3.010884513	4.192457143	4.721855065	3.677302643
cgd6_4700-RA	na	4.278151787	3.010884513	5.289839726	4.709538879	4.142445442	4.489792337	4.262579904	3.010884513	3.779961752	4.833197758	5.151897008	4.476275426
cgd6_4710-RA	na	4.648067155	3.010884513	3.010884513	3.935662614	4.142445442	3.932083313	4.084683297	4.577797821	4.648976093	3.010884513	5.869457833	3.677302643
cgd6_4740-RA	na	3.779408455	3.844513052	4.560125758	4.242063963	3.684873515	3.932083313	4.812531402	4.577797821	3.779961752	5.071138554	5.326789012	4.131405811
cgd6_4750-RA	na	4.648067155	3.010884513	3.010884513	3.010884513	4.142445442	4.89100757	4.629976465	3.010884513	3.010884513	3.719397979	4.446703726	3.010884513
cgd6_4760-RA	na	6.990365306	7.623523752	7.816839601	7.417817392	7.459900472	6.859414603	7.423923393	7.233095095	7.61007857	7.623379773	7.229822706	6.542989103
cgd6_4780-RA	na	4.648067155	4.753531578	4.202713186	3.546137356	4.489304987	4.89100757	4.42092872	4.99056321	3.779961752	5.071138554	4.106407252	4.754403979
cgd6_4790-RA	na	3.010884513	3.010884513	4.202713186	3.010884513	3.684873515	4.89100757	4.084683297	4.577797821	4.278934887	3.719397979	4.446703726	3.677302643
cgd6_4830-RA	na	4.648067155	4.369463144	4.202713186	5.062038298	5.00270712	5.462014094	4.812531402	3.010884513	4.648976093	4.833197758	4.446703726	3.677302643
cgd6_4840-RA	na	6.990365306	5.056554028	6.585903933	6.774029538	6.561614027	6.447921793	6.844748594	5.794991581	6.925792308	5.756568305	6.174115075	6.304683762
cgd6_4850-RA	na	4.942228651	3.010884513	3.726523662	4.709538879	4.489304987	5.20457829	4.343925749	4.99056321	3.010884513	4.548110207	5.151897008	3.677302643
cgd6_4860-RA	na	7.382354663	6.925345442	6.585903933	6.675264835	6.633122394	6.767014834	6.618251301	6.156693393	5.396336689	7.085816911	6.57167246	6.215617863
cgd6_4870-RA	na	4.648067155	5.520066618	5.628579063	5.784785814	6.036930245	6.037597039	6.067540463	6.156693393	5.88619569	4.833197758	4.952840553	5.18808976
cgd6_4880-RA	na	6.541066345	6.151928238	5.77214752	5.345099518	5.679753584	6.562309264	5.805655272	5.573250018	5.396336689	4.833197758	4.106407252	4.131405811
cgd6_4890-RA	na	5.577622184	3.844513052	4.202713186	3.935662614	5.00270712	3.932083313	4.812531402	5.573250018	4.943216998	3.719397979	3.010884513	4.476275426
cgd6_490-RA	na	3.779408455	4.369463144	3.010884513	4.494653587	4.142445442	3.932083313	4.092231559	3.997368832	3.010884513	3.010884513	4.446703726	4.987482059
cgd6_4910-RA	na	4.648067155	5.705794666	5.77214752	5.58162849	6.406996461	5.462014094	5.024762615	5.573250018	5.740640739	6.116802857	5.869457833	6.388569369
cgd6_4920-RA	na	4.278151787	3.844513052	3.726523662	3.546137356	4.489304987	3.010884513	3.88172386	3.997368832	3.779961752	4.192457143	4.106407252	4.476275426
cgd6_4940-RA	na	4.278151787	5.056554028	4.560125758	3.935662614	4.142445442	3.932083313	4.974559434	4.99056321	3.010884513	5.071138554	4.952840553	5.18808976
cgd6_4960-RA	na	4.278151787	5.520066618	3.726523662	3.935662614	4.142445442	3.010884513	4.629976465	3.010884513	3.010884513	3.010884513	4.446703726	4.476275426
cgd6_4970-RA	na	4.942228651	5.306845616	4.560125758	5.062038298	4.768724174	5.20457829	5.209739543	4.577797821	4.943216998	4.548110207	3.660226329	4.476275426
cgd6_4990-RA	na	3.010884513	4.753531578	3.010884513	3.010884513	3.684873515	4.489792337	4.693429679	5.573250018	3.779961752	4.833197758	5.623489969	4.987482059
cgd6_500-RA	na	7.438749607	7.719643836	7.261382405	7.119239431	6.945540617	6.673259296	6.529849573	6.694627236	7.333738846	7.252338571	6.82588674	7.182947982
cgd6_5000-RA	na	5.395253729	6.151928238	6.2356561	5.876555061	6.138718852	6.668289744	6.650585569	5.987148323	6.708107905	6.116802857	6.262874267	5.364177671
cgd6_5040-RA	na	3.010884513	3.010884513	3.010884513	3.546137356	3.010884513	3.010884513	3.9867697	3.997368832	3.779961752	4.548110207	4.952840553	3.677302643
cgd6_5050-RA	na	4.278151787	3.010884513	3.010884513	3.546137356	4.142445442	3.932083313	3.511037221	3.010884513	3.010884513	4.548110207	4.721855065	4.987482059
cgd6_5060-RA	na	5.186450583	3.844513052	4.560125758	4.494653587	5.537911431	4.489792337	5.411901548	4.99056321	5.187493604	3.010884513	4.446703726	4.754403979
cgd6_5070-RA	na	3.010884513	3.844513052	3.010884513	3.935662614	4.142445442	3.010884513	4.084683297	3.997368832	3.010884513	3.010884513	4.106407252	4.131405811
cgd6_5080-RA	na	4.278151787	4.753531578	4.846340699	5.345099518	5.679753584	5.68039417	5.555428773	4.99056321	3.779961752	4.833197758	4.952840553	5.18808976
cgd6_510-RA	na	3.779408455	4.753531578	4.202713186	3.935662614	4.489304987	3.010884513	3.88172386	3.010884513	5.396336689	4.192457143	3.660226329	3.010884513
cgd6_5110-RA	na	5.21195044	4.788584426	5.093928323	4.50774991	5.940576611	4.498931216	4.879631215	4.003815376	5.211937145	5.76486451	5.156009086	5.199850573
cgd6_5140-RA	na	3.010884513	3.010884513	4.202713186	3.935662614	5.203984388	3.932083313	4.812531402	4.577797821	3.779961752	5.071138554	4.446703726	4.131405811
cgd6_5150-RA	na	6.626349723	5.870316732	6.661625033	6.330491219	5.927411123	4.89100757	6.551323965	7.072800005	6.354908021	6.489327223	6.346487761	6.869256976
cgd6_5170-RA	na	4.942228651	5.056554028	4.202713186	4.896527863	4.489304987	4.489792337	5.942532065	6.156693393	4.943216998	5.275335925	5.151897008	5.18808976
cgd6_5180-RA	na	3.779408455	3.010884513	4.202713186	4.242063963	3.684873515	4.489792337	3.88172386	3.010884513	4.278934887	4.833197758	5.869457833	5.364177671
cgd6_520-RA	na	4.661317293	4.771897164	4.944656832	4.524540411	5.00270712	3.010884513	4.289772627	3.010884513	3.010884513	4.844326578	4.456777105	4.164504384
cgd6_5240-RA	na	6.626349723	5.056554028	6.505987324	6.1944552	6.036930245	5.870022649	6.114660735	6.156693393	6.251222218	5.454182522	6.346487761	5.521092207
cgd6_5250-RA	na	5.739503338	5.306845616	4.846340699	4.896527863	5.537911431	6.037597039	5.120213681	5.794991581	3.779961752	5.756568305	4.721855065	5.791462568
cgd6_5260-RA	na	3.779408455	4.369463144	3.726523662	3.935662614	4.489304987	3.010884513	3.9867697	4.577797821	3.010884513	4.192457143	4.106407252	4.476275426
cgd6_5270-RA	na	3.010884513	4.369463144	3.010884513	3.010884513	3.010884513	3.010884513	3.9867697	3.997368832	4.278934887	4.548110207	4.446703726	4.476275426
cgd6_5280-RA	na	7.566260865	6.84850035	7.305439633	7.323131223	7.053742109	6.562309264	7.296895184	6.570970729	7.523715803	7.139104188	6.99088827	7.479245868
cgd6_5310-RA	na	4.278151787	4.369463144	3.010884513	3.546137356	3.684873515	4.489792337	4.693429679	4.577797821	3.010884513	3.719397979	5.326789012	5.18808976
cgd6_5320-RA	na	4.648067155	3.844513052	3.726523662	4.242063963	4.768724174	4.89100757	3.64546324	5.573250018	3.010884513	4.548110207	3.660226329	4.754403979
cgd6_5330-RA	na	3.779408455	4.369463144	3.010884513	4.242063963	3.684873515	3.010884513	4.176371886	4.577797821	3.779961752	4.548110207	3.660226329	3.677302643
cgd6_5340-RA	na	4.648067155	3.844513052	4.202713186	4.896527863	3.684873515	4.89100757	4.42092872	4.577797821	4.278934887	5.454182522	4.446703726	3.010884513
cgd6_5350-RA	na	5.395253729	3.844513052	4.846340699	4.896527863	5.80889005	5.462014094	5.073277404	4.99056321	4.943216998	5.454182522	4.721855065	4.476275426
cgd6_5360-RA	na	3.010884513	3.010884513	3.726523662	3.546137356	4.142445442	3.932083313	4.176371886	4.577797821	3.010884513	4.548110207	3.660226329	3.677302643
cgd6_5400-RA	na	7.053316226	7.316263364	7.440549954	7.386940707	7.053742109	6.668289744	7.088462944	6.570970729	7.523715803	7.288085586	7.229822706	7.135177332
cgd6_5410-RA	na	9.65873625	9.619687814	9.805968943	9.601646206	9.419743559	9.388574538	9.492336342	8.887061569	9.518801897	9.570930536	9.235075558	9.50133615
cgd6_5420-RA	na	3.779408455	3.010884513	3.726523662	4.494653587	4.489304987	3.932083313	3.76842451	3.997368832	3.010884513	3.010884513	4.446703726	3.677302643
cgd6_5430-RA	na	7.566260865	7.797141606	7.047656342	8.070158458	7.104944422	7.31593953	7.718963461	7.508478815	7.114896262	8.250394431	7.185097099	7.658903044
cgd6_5440-RA	na	7.650109903	6.99830355	8.087817247	8.587297687	7.926330721	8.312054808	8.026733818	7.628677763	8.160826359	7.465451477	6.93795719	7.756854026
cgd6_5450-RA	na	3.779408455	4.369463144	4.846340699	4.494653587	4.768724174	3.010884513	4.754209247	4.99056321	4.278934887	3.010884513	5.151897008	4.476275426
cgd6_560-RA	na	4.648067155	4.753531578	5.628579063	4.896527863	5.80889005	5.20457829	5.776649583	3.997368832	4.278934887	3.010884513	4.952840553	4.476275426
cgd6_570-RA	na	6.78313626	6.151928238	5.085065539	5.210499987	5.927411123	5.20457829	5.805655272	3.997368832	5.396336689	5.886899387	4.721855065	4.131405811
cgd6_580-RA	na	3.010884513	3.844513052	4.846340699	3.010884513	3.010884513	3.010884513	4.084683297	3.997368832	3.779961752	3.719397979	4.952840553	4.992384417
cgd6_60-RA	na	3.779408455	5.306845616	5.628579063	4.709538879	4.768724174	4.489792337	5.024762615	3.997368832	5.187493604	5.275335925	4.952840553	4.987482059
cgd6_620-RA	na	3.779408455	3.010884513	3.726523662	3.010884513	4.142445442	3.010884513	3.511037221	3.997368832	3.010884513	4.192457143	4.721855065	4.754403979
cgd6_650-RA	na	8.557136579	8.157178484	8.649190243	8.12732033	8.062075141	7.982906134	7.734130704	7.569829733	7.841900218	7.985309876	7.041945892	7.692297774
cgd6_680-RA	na	4.278151787	4.753531578	4.560125758	4.242063963	4.489304987	3.010884513	4.812531402	5.31112632	3.010884513	5.454182522	5.151897008	4.987482059
cgd6_690-RA	na	3.010884513	4.369463144	3.010884513	4.896527863	3.684873515	3.010884513	4.343925749	3.010884513	3.010884513	4.192457143	4.721855065	4.476275426
cgd6_70-RA	na	3.010884513	3.844513052	3.010884513	3.546137356	3.684873515	3.932083313	3.64546324	4.577797821	3.010884513	3.719397979	4.106407252	4.987482059
cgd6_700-RA	na	5.186450583	4.753531578	3.726523662	4.494653587	3.010884513	3.932083313	3.88172386	3.010884513	4.648976093	4.192457143	4.952840553	4.131405811
cgd6_710-RA	na	8.071026804	8.023742888	8.141698512	8.335697348	8.466193281	8.734276927	8.82462557	8.712162986	8.216947493	8.822571168	9.193279103	9.181659669
cgd6_730-RA	na	5.186450583	4.443393854	3.010884513	3.010884513	3.689594375	3.932083313	3.786797923	3.010884513	4.943216998	3.010884513	4.106407252	3.010884513
cgd6_760-RA	na	5.577622184	4.369463144	4.846340699	4.896527863	5.380587788	4.489792337	6.067540463	4.99056321	4.943216998	4.548110207	4.952840553	4.754403979
cgd6_770-RA	na	8.071026804	8.249733157	8.031845309	7.792379087	7.838297219	7.941229682	8.781475261	8.791569751	8.852212453	9.206421493	9.123882683	9.674781585
cgd6_780-RA	na	6.250024613	5.705794666	5.628579063	5.784785814	5.380587788	5.68039417	5.411901548	5.573250018	4.278934887	5.454182522	5.326789012	5.521092207
cgd6_800-RA	na	3.779408455	3.844513052	4.560125758	4.896527863	4.142445442	4.489792337	4.42092872	5.31112632	5.187493604	5.756568305	4.106407252	5.791462568
cgd6_810-RA	na	4.278151787	4.369463144	4.202713186	4.242063963	3.684873515	3.010884513	3.76842451	4.577797821	3.010884513	4.192457143	3.660226329	4.476275426
cgd6_820-RA	na	8.269662573	8.59373324	8.450038842	7.477656313	7.95452064	7.555753444	8.845726204	9.006514875	8.642814715	7.379492502	8.934212234	9.121640343
